blog_link,blog_title,date,topic,label,claim,fact_check,publisher_names,publisher_links,reference_names,references,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://misbar.com/factcheck/2023/09/25/فيديو-إنقاذ-شاب-مصري-من-الغرق-في-البحر-ليس-عقب-إعصار-دانيال,فيديو إنقاذ شاب مصري من الغرق في البحر ليس عقب إعصار دانيال,25 سبتمبر 2023,أخبار,مضلل,,,,"https://twitter.com/WeWin12515028/status/1706047452753654130
https://twitter.com/kuw_4f4/status/1706254564939141238
https://twitter.com/Hatoom991/status/1706287935769698697
https://twitter.com/jeblah_news/status/1706273217487196406
https://www.facebook.com/100007976942408/posts/pfbid02fBZya5abts27uA58NHCf5ZfgpzDxoo3YRSkyUbcA8k3m5v4Ed7qJSg7hJgm9yj3ul
https://www.facebook.com/jomanasoff/videos/1018146086190127/",,"https://www.facebook.com/AJA.Egypt/videos/881752696561955/
https://www.youtube.com/watch?v=jKv3JDbwIJ8&ab_channel=%D8%AD%D8%A8%D8%A7%D9%84%D9%86%D8%A8%D9%8A%D9%8A%D8%AC%D9%85%D8%B9%D9%86%D8%A7
https://www.youtube.com/watch?v=8bVEM5fu65c&ab_channel=BBCNews%D8%B9%D8%B1%D8%A8%D9%8A
https://www.aljazeeramubasher.net/news/politics/2022/8/30/%D9%88%D8%B3%D8%B7-%D8%B5%D9%85%D8%AA-%D9%85%D8%B5%D8%B1%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A7%D9%84%D8%A8%D8%AD%D8%AB-%D8%B9%D9%86-18-%D8%B4%D8%A7%D8%A8
https://www.mc-doualiya.com/%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A/20230925-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%AA%D9%88%D9%82%D9%8A%D9%81-8-%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%8A%D9%86-%D9%81%D9%8A-%D8%A5%D8%B7%D8%A7%D8%B1-%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%AD%D9%88%D9%84-%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA-%D8%AF%D8%B1%D9%86%D8%A9-%D8%A7%D9%84%D8%AA%D9%8A-%D8%A3%D9%88%D8%AF%D8%AA-%D8%A8%D8%AD%D9%8A%D8%A7%D8%A9-%D8%A2%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5",,,ليبيا,,,,"درنة
أوروبا
درنةوضرب
البحر الأبيض المتوسط
مصر
طلميثة
ليبيا","دولار
جنيه"
https://misbar.com/factcheck/2021/09/13/لم-تأمر-الحكومة-الليبية-سفيرها-في-تونس-بمغادرة-الأراضي-التونسية,الحكومة الليبية لم تأمر سفيرها في تونس بمغادرة الأراضي التونسية,15 سبتمبر 2021,سياسة,زائف,,,,"https://www.facebook.com/136187148602385/posts/173522424868857
https://www.facebook.com/100008082349127/posts/3056336414645740
https://www.facebook.com/101163998927099/posts/125762559800576
https://www.facebook.com/277179862479989/posts/1771608753037085
https://twitter.com/uICiyuyis9E54IO/status/1437186251677908993",,"https://www.facebook.com/%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D8%A8%D8%AA%D9%88%D9%86%D8%B3-%D8%A7%D9%84%D8%B5%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D8%B1%D8%B3%D9%85%D9%8A%D8%A9-278190792813946
https://www.facebook.com/MinistryofForeignAffairs.Libya
https://www.facebook.com/LibyanGovernment/
https://www.facebook.com/pmGNUmedia/
https://www.facebook.com/HAMUDA",,فيسبوك,تونس,,"عبد الحميد الدبيبة
قيس سعيّد
علي عمر المزوغي",,"تونس
طرابلس
معيتيقة",
https://misbar.com/factcheck/2021/07/16/لم-يعلن-عبد-الحميد-الدبيبة-عن-مفاجأة-كبيرة-قبل-العيد,لم يعلن عبد الحميد الدبيبة عن مفاجأة كبيرة قبل العيد,16 يوليو 2021,أخبار,زائف,,,,"https://www.facebook.com/alwadaalibe/posts/1847185615462824
https://www.facebook.com/1978957639008892/posts/2871337223104258
https://twitter.com/AbdelhamiDebib/status/1415948966982733826
https://www.facebook.com/434781567328087/posts/1095994354540135
https://www.facebook.com/Misurata.news.commercial.political/posts/4042015465915157",,"https://twitter.com/Dabaibahamid
https://www.youtube.com/watch?v=v93N7cjN2uY
https://www.dw.com/ar/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%8A%D8%AF%D8%B9%D9%88-%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%85-%D8%AD%D8%B8%D8%B1-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D8%AD-%D9%88%D8%B9%D9%82%D8%AF-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%B9%D8%A7%D9%85%D8%A9/a-58282760
https://lana-news.ly/art.php?id=207617&lang=ar
https://alwasat.ly/news/libya/325409",عبد الحميد الدبيبة,"وتويتر
فيسبوك",ليبيا,,"عبد الحميد الدبيبة
الدبيبة","مجلس الأمن الدولي
تويتر","ليبيا
طرابلس
بليبيا",
https://misbar.com/factcheck/2020/12/02/الفنان-محمد-عبد-الحليم-ينفي-أنه-في-حالة-معيشية-صعبة,الفنان محمد عبد الحليم ينفي أنه في حالة معيشية صعبة,2 ديسمبر 2020,أخبار,زائف,,,,"https://www.facebook.com/sewarmisr/posts/2217032741764455
https://www.facebook.com/groups/216770635155957/permalink/1774344886065183
https://www.facebook.com/groups/1729887440451280/permalink/3225226834250659/
https://www.facebook.com/groups/617180879227006/permalink/716092649335828/
https://www.facebook.com/groups/1587727928004354/permalink/3424918670951928/
https://www.facebook.com/groups/565230684236890/permalink/841924813234141/
https://www.facebook.com/mobasher.men.elhosainia/posts/2795105230737001
https://www.facebook.com/Far7a2221/posts/695588314461857
https://www.facebook.com/permalink.php?story_fbid=1717663585059195&id=517878391704393
https://www.facebook.com/164735363881571/photos/a.167944610227313/1331744483847314/",,"https://www.youtube.com/watch?v=TDk8VbtmI0g&feature=emb_logo
https://www.facebook.com/baladtv/videos/1314534728892472
https://akhbarelyom.com/news/NewDetails/3179789/1/
https://www.facebook.com/189937167831592/videos/833094390839848/",محمد عبد الحليم,,,الملك الصالح,"محمد عبد الحليم
السيسي",الحدث اليوم,"ليبيا
مصرلم
إسرائيل",الملك الصالح
https://misbar.com/factcheck/2023/08/30/فيديو-ترامب-وهو-يهاجم-أوباما-وكلينتون-قديم-وليس-بعد-خروجه-من-الحبس,فيديو ترامب وهو يهاجم أوباما وكلينتون قديم وليس بعد خروجه من الحبس,30 أغسطس 2023,سياسة,مضلل,,,,"https://twitter.com/alruhaily_a/status/1696489507783057662
https://twitter.com/aLLJamaa12345/status/1696490951378653419
https://www.tiktok.com/@mohamedoregon/video/7272231110728240426?q=%D8%AA%D8%B1%D8%A7%D9%85%D8%A8%20%D9%82%D9%84%D8%A8%20%D8%B9%D9%84%D9%8A%D9%87%D9%85%20%D9%88%D9%81%D8%B6%D8%AD%D9%87%D9%85&t=1693344869731
https://www.tiktok.com/@15..r/video/7272681936655518977?q=%D8%AA%D8%B1%D8%A7%D9%85%D8%A8%20%D9%82%D9%84%D8%A8%20%D8%B9%D9%84%D9%8A%D9%87%D9%85%20%D9%88%D9%81%D8%B6%D8%AD%D9%87%D9%85&t=1693344869731
https://www.tiktok.com/@halaelseidy/video/7272239657994161410?q=%D8%AA%D8%B1%D8%A7%D9%85%D8%A8%20%D9%82%D9%84%D8%A8%20%D8%B9%D9%84%D9%8A%D9%87%D9%85%20%D9%88%D9%81%D8%B6%D8%AD%D9%87%D9%85&t=1693344869731
https://www.tiktok.com/@salmaelmasri20072004/video/7272367851875470598?q=%D8%AA%D8%B1%D8%A7%D9%85%D8%A8%20%D9%82%D9%84%D8%A8%20%D8%B9%D9%84%D9%8A%D9%87%D9%85%20%D9%88%D9%81%D8%B6%D8%AD%D9%87%D9%85&t=1693344869731",,"https://www.youtube.com/watch?v=9ghrw9pOrQU&ab_channel=PBSNewsHour
https://www.presidency.ucsb.edu/documents/address-accepting-the-presidential-nomination-the-republican-national-convention-cleveland
https://www.rferl.org/a/trump-republican-convention-speech-us-presidential-election/27872760.html
https://www.politico.com/story/2016/08/trump-obama-clinton-founded-isis-226893
https://www.theguardian.com/us-news/2016/aug/11/donald-trump-calls-barack-obama-the-founder-of-isis
https://edition.cnn.com/2023/08/24/politics/donald-trump-surrender-fulton-county-jail-criminal-case/index.html
https://www.pbs.org/newshour/politics/read-the-full-georgia-indictment-against-trump-and-18-allies
https://www.cbsnews.com/news/donald-trump-surrenders-turns-himself-in-fulton-county-jail-arrest/","وهيلاري كلينتون
باراك أوباما
دونالد ترامب",داعش,,,"لترامب
جو بايدن
وهيلاري كلينتون
هيلاري كلينتون
أوباما
وكلينتون
كلينتون
هيلاري
بيرني ساندرز
ترامب
باراك أوباما
دونالد ترامب
لأوباما","داعش
داعشخلال
الإخوان المسلمين","جورجيا
سوريا
الشرق الأوسط
فولتون
أميركا
مصر
فورت لودرديل
فلوريدا
وأوروبا
وسوريا
إيران
ليبيا
العراق
كليفلاند",دولار
https://misbar.com/factcheck/2021/07/15/الخارجية-الأميركية-حذرت-من-السفر-لتونس-بسبب-كورونا-ولم-تتوقع-عملا-إرهابيا,الخارجية الأميركية حذرت من السفر لتونس بسبب كورونا ولم تتوقع عملًا إرهابيًّا,15 يوليو 2021,أخبار,إثارة,,,,"https://www.ifm.tn/ar/article/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9/%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AA%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A5%D8%B1%D9%87%D8%A7%D8%A8%D9%8A%D8%A9-%D9%88%D8%AA%D9%88%D8%B5%D9%8A-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%87%D8%A7-%D8%A8%D8%B9%D8%AF%D9%85-%D8%A7%D9%84%D8%B3%D9%81%D8%B1-%D8%A5%D9%84%D9%89-%D8%AA%D9%88%D9%86%D8%B3/39945
https://www.facebook.com/RadioNejmaFM/posts/4707561102609777
https://www.facebook.com/Jeunessewebtv/posts/1852320391608161
https://www.facebook.com/ldtaqarifatnews/posts/1190189514811513
https://www.facebook.com/Sousse24new/posts/1918155028334856
https://www.youtube.com/watch?v=Zs9BdR5gwtg&ab_channel=%D8%B9%D9%8A%D8%B4%D9%83%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%AA%D9%88%D9%86%D8%B3",,"https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/tunisia-travel-advisory.html
https://www.france24.com/ar/20160402-%D8%AA%D9%88%D9%86%D8%B3-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AA%D8%AD%D8%B0%D9%8A%D8%B1-%D8%A7%D9%84%D8%B3%D9%81%D8%B1-%D8%A8%D9%86-%D9%82%D8%B1%D8%AF%D8%A7%D9%86-%D8%A5%D8%B1%D9%87%D8%A7%D8%A8-%D8%AA%D9%87%D8%AF%D9%8A%D8%AF",,,"الولايات المتحدة الأميركية
تونس
أميركا",,,,"ليبيا
الولايات المتحدة الأميركية
والجزائر
تونس","كورونا
لكورونا
فايروس"
https://misbar.com/factcheck/2024/05/26/الفيديو-مفبرك-وليس-لاختراق-هاكر-ليبي-بث-القناة-14-الإسرائيلية,الفيديو مفبرك وليس لاختراق هاكر ليبي بث القناة 14 الإسرائيلية,26 مايو 2024,أخبار,زائف,,,,"https://x.com/Abu_Salah9/status/1794477339436356056
https://x.com/rabih2381/status/1794475481774862678
https://x.com/TahrourWail/status/1794524213040267319
https://x.com/SsedoOfficiaI/status/1794479102361022768
https://x.com/EnasJABER19/status/1794552538970112013
https://x.com/BasilPal90/status/1794475014193918067",,"https://www.youtube.com/watch?app=desktop&v=1xdckp0_EFk
https://misbar.com/factcheck/2023/10/24/الفيديو-مفبرك-وليس-لقرصنة-هاكر-مغربي-القناة-14-الإسرائيلية
https://misbar.com/factcheck/2024/04/10/صحفيون-استقصائيون-وليس-هاكر-عربي-من-كشف-هوية-قائد-الوحدة-8200-الاستخباراتية-الإسرائيلية
https://www.alaraby.co.uk/politics/%D8%A7%D8%B3%D8%AA%D9%85%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%A8%D8%B4%D8%A3%D9%86-%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9",محمد مطري,,إسرائيل,"هزّتني
أنونيموس","يوسي سارييل
كونيك
مانيشا غانغولي
بيثان ماكيرنان
ران كونيك
هاري ديفيس",ذا غارديان,"غزةويعود
تل أبيب
إسرائيل
جفعاتيم
لفلسطين
القدس",
https://misbar.com/factcheck/2021/08/09/الصورة-ليست-لمسلحين-ينتمون-لحركة-النهضة-اعتقلوا-حديثا-في-تونس,الصورة ليست لمسلحين ينتمون لحركة النهضة اعتُقلوا حديثًا في تونس,9 أغسطس 2021,أخبار,مضلل,,,,"https://web.facebook.com/tabarka2021/posts/275707094324949
https://web.facebook.com/groups/776659456280528/posts/881792472433892/
https://web.facebook.com/sami.chethly/posts/2841724536158130
https://web.facebook.com/groups/2228482810796900/posts/2845341622444346/
https://web.facebook.com/groups/1064936580705772/posts/1070379053494858/?__cft__[0]=AZV_ftdfKfSkLn1tvGu3UDAIfq44zqYd44Q6hwV7DvQNHCShpPIloam7mLdjoYA7NXS98bpyhMYg4BZ5hjmt0ODunkpVYRDxxOPcN61r11l8K7xBy01ddrzYXmI5eRTI0kwwImxnPcbB5-s_HQYCBjiT&__tn__=%2CO%2CP-R]-R",,"https://web.facebook.com/115065407070788/posts/313514827225844
https://web.facebook.com/afyhc/posts/1128803184271606
https://web.archive.org/web/20210716182733if_/https://www.lpc.ly/%d8%b6%d8%a8%d8%b7-%d9%85%d8%ac%d9%85%d9%88%d8%b9%d8%a9-%d9%85%d8%b3%d9%84%d8%ad%d8%a9-%d8%aa%d9%85%d8%aa%d9%87%d9%86-%d8%a7%d9%84%d9%85%d8%aa%d8%a7%d8%ac%d8%b1%d8%a9-%d8%a8%d8%a7%d9%84%d9%85%d8%ae/
https://www.facebook.com/Presidence.tn/posts/4462752577116098
https://www.bbc.com/arabic/interactivity-57972170",قيس سعيّد,"النهضة
فيسبوك",باردو,,"قيس
هشام المشيشي",النهضة,"طرابلس
باردو",
https://misbar.com/factcheck/2021/07/14/حادثة-تسمم-قطيع-الأغنام-وقعت-في-الجزائر-وليس-ليبيا,حادثة تسمم قطيع الأغنام وقعت في الجزائر وليس ليبيا,14 يوليو 2021,أخبار,مضلل,,,,"https://www.facebook.com/libyalalebeen/posts/332727268565753/
https://www.facebook.com/Eve.libya1991/posts/543586097084590",,"https://www.facebook.com/EchorouknewsTV/posts/4386995431413535
https://www.facebook.com/Eldjazairiaone/posts/4989405447755541
https://www.facebook.com/alhadath.algeria/posts/6042522975788156
https://www.ennaharonline.com/%D9%86%D9%81%D9%88%D9%82-25-%D9%83%D8%A8%D8%B4-%D8%A8%D8%B9%D8%AF-%D8%AA%D8%B3%D9%85%D9%8A%D9%85%D9%87%D9%85-%D9%85%D9%86-%D8%B7%D8%B1%D9%81-%D9%85%D8%AC%D9%87%D9%88%D9%84%D9%8A%D9%86-%D9%81%D9%8A/",,فيسبوك,ليبيا,,,النهار,"ليبيا
الجزائر
الدويرة",
https://misbar.com/factcheck/2021/12/13/المفوضية-الليبية-لم-تعلن-حت-الآن-إرجاء-الانتخابات-بعد-تأجيل-الإعلان-عن-المرشحين,المفوضية الليبية لم تعلن حتى الآن إرجاء الانتخابات بعد تأجيل الإعلان عن المرشحين,13 ديسمبر 2021,سياسة,زائف,,,,"https://www.facebook.com/Wanasa.Libeya/posts/4851127614980469
https://twitter.com/alsultanelibyyy/status/1470378005918801927
https://www.facebook.com/libya2688/posts/491732438981892
https://www.facebook.com/here.libya44/posts/146699907708547
https://www.facebook.com/109856424062915/posts/465353925179828
https://www.facebook.com/Shen7alekYaLiby/posts/2555832984571753
https://twitter.com/salehalmygana/status/1470383941475520514",,"https://www.facebook.com/HNEC.LY/posts/2439400096193530
https://hnec.ly/2021/12/13/%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9-%D9%88%D9%84%D9%8A%D8%A7%D9%85%D8%B2-%D9%81%D9%8A-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D9%84%D9%84%D9%85%D9%81%D9%88%D8%B6%D9%8A%D8%A9-%D9%86%D8%A4%D9%83%D8%AF-%D8%B9/?fbclid=IwAR3fgw8h6PK9d7VAVWResg5b7WqzU5V6vi4BLsRHCLp9f-pxuRMEG8akaNc
https://twitter.com/LyHNEC/status/1470396312638169094
https://www.facebook.com/HNEC.LY/posts/2439535229513350",,فيسبوك,ليبيا,,"سيتفاني ويليامز
ستيفاني ويليامز
عماد السايح","للأمم المتحدة
وفيسبوك
تويتر","ليبيا
لليبيا",
https://misbar.com/factcheck/2021/12/12/الصورة-مفبركة-وليست-للقذافي-وهو-يرتدي-حقيبة-نسائية,الصورة مفبركة وليست للقذافي وهو يرتدي حقيبة نسائية,12 ديسمبر 2021,أخبار,زائف,,,,"https://twitter.com/RamadanElbarou1/status/1467456935498813442?s=20
https://www.facebook.com/865490920212355/photos/a.865506210210826/4539513352810075/?type=3
https://www.facebook.com/west.tripoli.live/photos/a.1001889946512693/1113408448694175/?type=3&p=30
https://www.facebook.com/loaui.tajuri.1/posts/10209457384206183",,"https://www.alamy.com/libyas-leader-muammar-gaddafi-arrives-for-a-dinner-at-the-g8-summit-in-laquila-italy-july-9-2009-leaders-of-the-group-of-eight-major-industrial-nations-and-the-main-developing-economies-are-meeting-in-the-central-italian-city-of-laquila-until-friday-to-discuss-issues-ranging-from-global-economic-stimulus-to-climate-change-and-oil-prices-reutersstefano-rellandini-italy-politics-image374903141.html
https://www.bbc.com/arabic/middleeast/2011/10/111020_qadafi_new_story",معمّر القذافي,"وتويتر
فيسبوك",,,"سيف الإسلام القذافي
القذافي
خلود القماطي
معمر القذافي",,"إيطاليا
سرت
ليبيالا
لاكويلا",
https://misbar.com/factcheck/2023/12/24/المشهد-من-تدريبات-قديمة-وليس-لمقتل-جنود-إسرائيليين-في-الحرب-عل-غزة,المشهد من تدريبات قديمة وليس لمقتل جنود إسرائيليين في الحرب على غزة,24 ديسمبر 2023,أخبار,مضلل,,,,"https://twitter.com/abudayah2017/status/1738607975026016641
https://twitter.com/manther770/status/1738700272816247292?s=20
https://twitter.com/SabriSa67053927/status/1738649038747037951?s=20
https://twitter.com/HocineLaif96479/status/1738803149396205880?s=20
https://twitter.com/laaljrhy8/status/1738806643381448761?s=20",,"https://www.youtube.com/watch?v=6JZwA-hPmBo&ab_channel=HebetUnit
https://www.alaraby.com/news/15-%D9%82%D8%AA%D9%8A%D9%84%D9%8B%D8%A7-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D9%8B%D8%A7-%D8%AE%D9%84%D8%A7%D9%84-24-%D8%B3%D8%A7%D8%B9%D8%A9-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%B6%D8%A7%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AC%D8%A8%D8%A7%D9%84%D9%8A%D8%A7
https://www.alaraby.com/programs/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A/%D9%83%D9%8A%D9%81-%D8%AA%D8%AD%D9%88%D9%84%D8%AA-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%85%D8%B2%D8%B9%D9%88%D9%85%D8%A9-%D9%84%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%85%D8%B9-%D8%A7%D9%84%D9%82%D8%B3%D8%A7%D9%85-%D8%A5%D9%84%D9%89-%D9%85%D8%A7%D8%AF%D8%A9-%D9%84%D9%84%D8%B3%D8%AE%D8%B1%D9%8A%D8%A9
https://www.alaraby.co.uk/politics/%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D8%B9%D8%AA%D8%B1%D9%81-%D8%A8%D9%85%D9%82%D8%AA%D9%84-15-%D8%B6%D8%A7%D8%A8%D8%B7%D8%A7%D9%8B-%D9%88%D8%AC%D9%86%D8%AF%D9%8A%D8%A7%D9%8B-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D8%AE%D9%84%D8%A7%D9%84-24-%D8%B3%D8%A7%D8%B9%D8%A9",,,غزة,,,,"غزةالفيديو
غزة
غزةبدأ
ليبيا",طوفان الأقصى
https://misbar.com/factcheck/2022/07/02/الصورة-ليست-لازدحام-أمام-مصرف-في-طبرق-الليبية,الصورة ليست لازدحام أمام مصرف في طبرق الليبية,2 يوليو 2022,أخبار,مضلل,,,,"https://twitter.com/shgluf/status/1542411133637824513
https://www.facebook.com/sosan.soon/posts/pfbid0BQ97Vuyhctti7KMTWfnr2Nq2k9iWkqiXbpZXxuLVw8hrREziBujHNfjujVkqdCe9l
https://www.facebook.com/tarek.shatewe/posts/pfbid02Ysa7Xv5PKAivvhWBq12FzTwW6Zsyi6c1vapNYYALkywcei4bF6b7U27JEzUK9yVUl
https://www.facebook.com/ahmed.boshala.790/posts/pfbid02ST4EDrKEV7tko4G8BNhSX9zH8bVytbd5A7NvnG4fSrVmTtp66EHQMSCBfxpTVTuel
https://www.facebook.com/TripoliToua/photos/a.103861884630908/581564690193956",,"https://m.akhbarelyom.com/news/newdetails/2839528/1/%D8%A7%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D9%8A%D8%A9-2019--%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D9%88%D9%86-%D9%81%D9%8A-%D8%A5%D9%85%D8%A8%D8%A7%D8%A8%D8%A9-%D9%8A%D8%B1%D9%81%D8%B9%D9%88%D9%86-%D8%B4%D8%B9%D8%A7%D8%B1%D8%A7%D8%AA--%D8%A7%D9%84%D8%B5%D8%B9%D8%A7%D9%8A%D8%AF%D8%A9-%D9%88%D8%B5%D9%84%D9%88%D8%A7--%D9%88-%D8%AA%D8%AD%D9%8A%D8%A7-%D9%85%D8%B5%D8%B1-
https://m.akhbarelyom.com/news/newdetails/2839528/1/%D8%A7%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D9%8A%D8%A9-2019--%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D9%88%D9%86-%D9%81%D9%8A-%D8%A5%D9%85%D8%A8%D8%A7%D8%A8%D8%A9-%D9%8A%D8%B1%D9%81%D8%B9%D9%88%D9%86-%D8%B4%D8%B9%D8%A7%D8%B1%D8%A7%D8%AA--%D8%A7%D9%84%D8%B5%D8%B9%D8%A7%D9%8A%D8%AF%D8%A9-%D9%88%D8%B5%D9%84%D9%88%D8%A7--%D9%88-%D8%AA%D8%AD%D9%8A%D8%A7-%D9%85%D8%B5%D8%B1-
https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D9%85%D8%AD%D8%AA%D8%AC%D9%88%D9%86-%D9%8A%D9%82%D8%AA%D8%AD%D9%85%D9%88%D9%86-%D9%85%D9%82%D8%B1-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D9%86%D9%88%D8%A7%D8%A8-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A-%D8%A8%D8%B7%D8%A8%D8%B1%D9%82-%D9%84%D9%84%D9%85%D8%B7%D8%A7%D9%84%D8%A8%D8%A9-%D8%A8%D8%AD%D9%84%D9%87/2628353
https://www.bbc.com/arabic/middleeast-48029751",,"وتويتر
فيسبوك",طبرق,,"عبد الفتاح السيسي
أحمد زويل",أخبار اليوم,"طبرق
التحرير
إمبابة
طبرقويأتي
مصر
مصرونشرت",
https://misbar.com/factcheck/2020/12/23/الفيديو-ليس-لطابور-طلابي-من-مدرسة-في-إمارة-برقة-عام-1943,الفيديو ليس لطابور طلابي من مدرسة في إمارة برقة عام 1943,23 ديسمبر 2020,أخبار,مضلل,,,,"https://twitter.com/Aisha_bosaleh/status/1341059028286320645
https://www.facebook.com/wonaa.ad.7/posts/719630162288205
https://www.facebook.com/groups/206175536711957/permalink/683304268999079/
https://www.facebook.com/malak.borabha/posts/194713438987954
https://www.facebook.com/100007828333751/videos/2788392871431630/
https://www.facebook.com/mohammad.alazoumy/videos/170679264796935/
https://www.facebook.com/groups/716619185922700/permalink/727494428168509/
https://twitter.com/wesal__19/status/1332679290702483456
https://twitter.com/rajaaaaaaan_n/status/1333418698246410244",,"https://www.hurriyet.com.tr/video/helal-olsun-size-cocuklar-40632948
https://www.youtube.com/watch?v=8VYucakjHVw
https://www.afrigatenews.net/article/1%D9%85%D8%A7%D8%B1%D8%B3-1949-%D8%B8%D9%87%D9%88%D8%B1-%D8%A5%D9%85%D8%A7%D8%B1%D8%A9-%D8%A8%D8%B1%D9%82%D8%A9-%D9%83%D8%AB%D8%A7%D9%85%D9%86-%D8%AF%D9%88%D9%84%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%85%D8%B3%D8%AA%D9%82%D9%84%D8%A9/
https://www.218tv.net/%D9%82%D8%B5%D8%A9-%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84-%D8%A8%D8%B1%D9%82%D8%A9-%D9%88%D9%88%D9%84%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D8%A8/",,,برقة,,,يوزغات أكداغمادني أتاتورك,"برقةالتي
تركيا
برقةعام
برقة",
